,Category,Talktime,Price,Validity,Operator,Circle,Description,Country_geo_code,Is 2G,Is 3G,Is 4G,Currency,Is Roaming,Is International Roaming,Post_Quota_Speed,Post_Quota_speed_unit,Post_Quota_Price,Post_Quota_price_unit,Call_Cost,Call_Cost_Unit,Per_Call_unit,Call_dur,Call_cost_dur_unit,Validity_unit,Day_data_limit,Night_data_limit,Total_Data,Data_limit_unit,Handset_restrict,Handset_spec
128,special-recharge,0,169,84,Aircel,Andhra Pradesh,Unlimited Local A2A Calls,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
129,special-recharge,0,175,28,Aircel,Andhra Pradesh,"30,000 local secs , 30,000 Local A2A secs & 500 L/N SMS",IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
130,special-recharge,0,194,28,Aircel,Andhra Pradesh,Unlimited Local & STD A-A Calls,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
131,special-recharge,245,222,30,Aircel,Andhra Pradesh,Magic Recharge : 245 to 275 Talktime + 1p/2sec Loc & STD Calls,IN,0,0,0,INR,1,-1,0,,0,KB,60.0,Paisa,min,0,,days,0.0,0.0,0.0,GB,0,0
132,roaming,0,25,28,Aircel,Andhra Pradesh,FREE Incoming Calls + Outgoing 1p/sec (while Roaming on Aircel Network),IN,0,0,0,INR,1,-1,0,,0,KB,60.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
133,roaming,83,83,28,Aircel,Andhra Pradesh,83 TT life long &  FREE Incoming Calls + Outgoing 1.3p/sec (while Roaming on Aircel & Vodafone Network),IN,0,0,0,INR,1,-1,0,,0,KB,180.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
134,exclusive-offer,0,349,28,Aircel,Assam,"Unlimited All Local +STD calling +500 MB 3G Data ,UL 2G Data, for 4G Customers  2GB 3G Data + UL 2G",IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
135,exclusive-offer,550,500,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
136,full-talktime,150,150,0,Aircel,Assam,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
137,full-talktime,160,160,0,Aircel,Assam,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
138,full-talktime,174,170,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
139,full-talktime,205,200,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
140,full-talktime,222,220,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
141,full-talktime,235,230,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
142,full-talktime,255,250,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
143,full-talktime,345,330,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
144,full-talktime,375,350,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
145,full-talktime,550,500,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
146,full-talktime,670,600,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
147,full-talktime,1150,1000,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
148,3g-data,0,22,3,Aircel,Assam,85 MB (Data 2G/3G) ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.08,GB,0,0
149,3g-data,0,26,4,Aircel,Assam,130 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.13,GB,0,0
150,3g-data,0,34,28,Aircel,Assam,100 MB Data (2G/3G),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.1,GB,0,0
151,3g-data,0,37,5,Aircel,Assam,200 MB (2G/3G),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.2,GB,0,0
152,3g-data,0,45,2,Aircel,Assam,2 GB Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Nights,0.0,0.0,2.0,GB,0,0
153,3g-data,0,46,5,Aircel,Assam,500 MB Data (2G/3G),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
154,3g-data,0,88,2,Aircel,Assam,1 GB Data (2G/3G),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
155,3g-data,0,97,28,Aircel,Assam,300 MB Data (2G/3G),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.3,GB,0,0
156,3g-data,0,151,21,Aircel,Assam,1 GB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
157,3g-data,0,198,28,Aircel,Assam,1GB 3G + 1GB 3G Night Data (12 AM- 6 AM),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,1.0,GB,0,0
158,3g-data,0,238,28,Aircel,Assam,2GB 3G + 1GB Night Data (12 AM- 6 AM),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,1.0,2.0,GB,0,0
159,3g-data,0,289,28,Aircel,Assam,5 GB 3G Data + 5 GB 3G Night Data (12am-6am),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,5.0,GB,0,0
160,3g-data,0,498,28,Aircel,Assam,5 GB 3G Data + 5 GB 3G Night Data (12am-6am),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,5.0,GB,0,0
161,2g-data,0,31,28,Aircel,Assam,130 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.13,GB,0,0
162,2g-data,0,37,5,Aircel,Assam,200 MB (2G/3G),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.2,GB,0,0
163,2g-data,0,47,28,Aircel,Assam,500 MB Data (2G/3G),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
164,2g-data,0,98,28,Aircel,Assam,Truly Unlimited 2G,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
165,topup,7.7,10,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
166,topup,23.09,30,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
167,topup,40.48,50,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
168,topup,49.17,60,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
169,topup,57.87,70,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
170,topup,75.26,90,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
171,topup,83.96,100,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
172,topup,117,120,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
173,topup,127,130,0,Aircel,Assam,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
174,topup,150,150,0,Aircel,Assam,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
175,topup,160,160,0,Aircel,Assam,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
176,topup,174,170,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
177,topup,205,200,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
178,topup,222,220,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
179,topup,235,230,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
180,topup,255,250,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
181,topup,345,330,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
182,topup,375,350,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
183,topup,550,500,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
184,topup,670,600,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
185,topup,1150,1000,0,Aircel,Assam,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
186,special-recharge,0,21,28,Aircel,Assam,All Local Mobile Calls @ 30p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
187,special-recharge,0,23,56,Aircel,Assam,Full TT on all TUP Recharges of 10 & Above. FTT benefits applicable till 56 days. RC Allowed. Min Pack Allowed. Tariff Lock 1.6p/sec,IN,0,0,0,INR,1,-1,0,,0,KB,360.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
188,special-recharge,0,24,15,Aircel,Assam,Local On net Mobile Calls @ 10p/min,IN,0,0,0,INR,1,-1,0,,0,KB,600.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
189,special-recharge,0,27,3,Aircel,Assam,80 Local A2A Mins,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
190,special-recharge,0,28,28,Aircel,Assam,All STD mobile calls @ 35p/min ,IN,0,0,0,INR,1,-1,0,,0,KB,2100.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
191,special-recharge,0,29,30,Aircel,Assam,"All Local and STD @ 1p/sec,Local SMS @ Rs 1, National SMS @ Rs 1.5,  LL 3p/sec",IN,0,0,0,INR,1,-1,0,,0,KB,60.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
192,special-recharge,0,32,50,Aircel,Assam,All Local Calls @ 30p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
193,special-recharge,0,35,5,Aircel,Assam,63 Min All Local calls,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,63,,Days,0.0,0.0,0.0,GB,0,0
194,special-recharge,0,36,28,Aircel,Assam,Local A2A @10p/min,IN,0,0,0,INR,1,-1,0,,0,KB,600.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
195,special-recharge,0,38,56,Aircel,Assam,All STD mobile calls @ 30p/min ,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
196,special-recharge,0,41,35,Aircel,Assam,USA/Canada/Venezuela (Fixed)/UK  (Fixed)/France (Fixed)/Hungary (Fixed)/Italy (Fixed)/Sweden (Fixed)/Ireland (Fixed) @ 1p/sec ; Singapore/China/Malaysia (Fixed)/South Korea (Fixed) @ 1.5p/sec ; Nepal/Saudi Arabia/Sri Lanka/Pakistan/Kuwait @ 12p/sec ; Bangladesh 3p/sec ; UAE 15p/sec,IN,0,0,0,INR,1,-1,0,,0,KB,60.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
197,special-recharge,0,48,7,Aircel,Assam,80 minutes for All Local & STD calls,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,80,,Days,0.0,0.0,0.0,GB,0,0
198,special-recharge,0,49,7,Aircel,Assam,Unlimited Local & STD A-A calling ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
199,special-recharge,0,63,28,Aircel,Assam,All Local & STD @25p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1500.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
200,special-recharge,0,66,28,Aircel,Assam,SMS Pack: 1000 Local / National,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
201,special-recharge,0,68,56,Aircel,Assam,Local A2A @ 10p/min ,IN,0,0,0,INR,1,-1,0,,0,KB,600.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
202,special-recharge,0,74,35,Aircel,Assam,All Local & STD @25p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1500.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
203,special-recharge,0,99,15,Aircel,Assam,Unlimited Local & STD A-A calling ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
204,special-recharge,0,115,28,Aircel,Assam,"Local A2A @ 10p/min, STDA2A 30p/min & other Local & STD 30p/min",IN,0,0,0,INR,1,-1,0,,0,KB,600.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
205,special-recharge,0,139,28,Aircel,Assam,Unlimited Local + STD Aircel Calls + 50 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.05,GB,0,0
206,special-recharge,0,148,28,Aircel,Assam,Unlimited Local + STD Aircel Calls + 50 MB 3G Data (300 MB 3G  for 4G Handset ),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.05,GB,0,0
207,special-recharge,0,349,28,Aircel,Assam,"Unlimited All Local +STD calling +500 MB 3G Data ,UL 2G Data, for 4G Customers  2GB 3G Data + UL 2G",IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
208,roaming,0,44,28,Aircel,Assam,"Home Roam call @ 1.2p/sec for 28 days, Local SMS @ 25P/sms, STD SMS @ 38p/sms IC 5p/min. Roaming benefits on Aircel Network only",IN,0,0,0,INR,1,-1,0,,0,KB,120.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
209,roaming,0,72,28,Aircel,Assam,"Roaming Incoming Free. Local+STD OG call @ 1p/sec , Local SMS @ 25P/sms, STD SMS @ 38p/sms . Validity 30 days. Roaming benefits on Aircel Network only",IN,0,0,0,INR,1,-1,0,,0,KB,60.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
210,exclusive-offer,56,55,28,Aircel,Bihar Jharkhand,Rs. 56 TT for 28 Days+ 5 LA2A SMS for 2 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
211,exclusive-offer,70,70,0,Aircel,Bihar Jharkhand,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
212,exclusive-offer,0,91,28,Aircel,Bihar Jharkhand,Unlimited 2G (FUP of 3GB),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,3.0,GB,0,0
213,exclusive-offer,0,151,28,Aircel,Bihar Jharkhand,1 GB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
214,exclusive-offer,0,198,28,Aircel,Bihar Jharkhand,2 GB 3G/2G Limited Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.0,GB,0,0
215,exclusive-offer,0,225,28,Aircel,Bihar Jharkhand,10 GB 3G/2G Data (5GB for day & 5GB for Night) ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,5.0,0.0,10.0,GB,0,0
216,exclusive-offer,0,249,28,Aircel,Bihar Jharkhand,FREE*** ALL Local Mobile Calls + 1 GB 3G data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
217,exclusive-offer,0,288,28,Aircel,Bihar Jharkhand,FREE*** ALL Mobile Calls (Local + STD) + 1 GB 3G data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
218,exclusive-offer,0,289,28,Aircel,Bihar Jharkhand,20 GB 3G/2G Data (10 GB for day & 10GB for Night) ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,10.0,0.0,20.0,GB,0,0
219,full-talktime,50,50,0,Aircel,Bihar Jharkhand,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
220,full-talktime,56,55,28,Aircel,Bihar Jharkhand,Rs. 56 TT for 28 Days+ 5 LA2A SMS for 2 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
221,full-talktime,65,60,0,Aircel,Bihar Jharkhand,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
222,full-talktime,70,70,0,Aircel,Bihar Jharkhand,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
223,full-talktime,85,75,28,Aircel,Bihar Jharkhand,"TT-85, Valid for 28 Days",IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,0.0,GB,0,0
224,full-talktime,100,85,28,Aircel,Bihar Jharkhand,"TT-100, Valid for 28 Days",IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
225,full-talktime,109,109,28,Aircel,Bihar Jharkhand,TT-109 + 109 Local Aircel to Aircel mins (i.e. 6540 on-net seconds),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
226,full-talktime,110,110,0,Aircel,Bihar Jharkhand,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
227,full-talktime,150,135,28,Aircel,Bihar Jharkhand,TT-150 + 150 MB Data - Valid for 28 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.15,GB,0,0
228,full-talktime,188.3,220,0,Aircel,Bihar Jharkhand,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
229,full-talktime,329,300,0,Aircel,Bihar Jharkhand,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
230,full-talktime,600,500,0,Aircel,Bihar Jharkhand,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
231,3g-data,0,23,3,Aircel,Bihar Jharkhand,120 MB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.12,GB,0,0
232,3g-data,0,28,4,Aircel,Bihar Jharkhand,175 MB  3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,0.17,GB,0,0
233,3g-data,0,35,3,Aircel,Bihar Jharkhand,1 GB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
234,3g-data,0,39,7,Aircel,Bihar Jharkhand,250 MB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.25,GB,0,0
235,3g-data,0,45,7,Aircel,Bihar Jharkhand,500 MB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
236,3g-data,0,64,7,Aircel,Bihar Jharkhand,2 GB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.0,GB,0,0
237,3g-data,0,67,5,Aircel,Bihar Jharkhand,500 MB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,0.5,GB,0,0
238,3g-data,0,78,6,Aircel,Bihar Jharkhand,Unlimited 3G/2G (FUP of 100 MB/day),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.1,GB,0,0
239,3g-data,0,99,28,Aircel,Bihar Jharkhand,10 GB [1GB (Day time) + 9GB (Night time:12am to 6am)]. After that get 1GB Data every time on recharge of RC@22  within validity.,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,10.0,GB,0,0
240,3g-data,0,151,28,Aircel,Bihar Jharkhand,1 GB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
241,3g-data,0,155,28,Aircel,Bihar Jharkhand,3 GB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,3.0,GB,0,0
242,3g-data,0,175,25,Aircel,Bihar Jharkhand,1 GB 3G/2G Limited Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
243,3g-data,0,198,28,Aircel,Bihar Jharkhand,2 GB 3G/2G Limited Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.0,GB,0,0
244,3g-data,0,225,28,Aircel,Bihar Jharkhand,10 GB 3G/2G Data (5GB for day & 5GB for Night) ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,5.0,0.0,10.0,GB,0,0
245,3g-data,0,251,21,Aircel,Bihar Jharkhand,Unlimited 3G/2G (FUP of 100 MB/day),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.1,GB,0,0
246,3g-data,0,275,28,Aircel,Bihar Jharkhand,2 GB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,2.0,GB,0,0
247,3g-data,0,285,28,Aircel,Bihar Jharkhand,4 GB 3G/2G Data for 28 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,4.0,GB,0,0
248,3g-data,0,289,28,Aircel,Bihar Jharkhand,20 GB 3G/2G Data (10 GB for day & 10GB for Night) ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,10.0,0.0,20.0,GB,0,0
249,3g-data,0,395,28,Aircel,Bihar Jharkhand,2 GB 3G/2G (6AM to 12 AM) & 4 GB 3G/2G (12 AM to 6 AM) 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,0.0,0.0,2.0,GB,0,0
250,3g-data,0,396,28,Aircel,Bihar Jharkhand,8 GB 3G/2G Data (4 GB for day & 4 GB for Night) Night Time 12:00 AM to 6:00 AM,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,days,4.0,0.0,8.0,GB,0,0
251,3g-data,0,397,15,Aircel,Bihar Jharkhand,7.5 GB 2G/3G Data (FUP 500 MB/day),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,7.5,GB,0,0
252,3g-data,0,399,28,Aircel,Bihar Jharkhand,6 GB (Unlimited) 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,6.0,GB,0,0
253,3g-data,0,425,30,Aircel,Bihar Jharkhand,1 GB per Day X 30 Days 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,1.0,0.0,1.0,GB,0,0
254,3g-data,0,489,30,Aircel,Bihar Jharkhand,30 GB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,30.0,GB,0,0
255,3g-data,0,496,30,Aircel,Bihar Jharkhand,500 MB per Month X 12 Months,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
256,3g-data,0,497,30,Aircel,Bihar Jharkhand,1 GB per Month X 6 Months,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
257,3g-data,0,498,60,Aircel,Bihar Jharkhand,10 GB 3G/2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,10.0,GB,0,0
